original_id,consensus_id
Aminophenazone,386
Theophylline monohydrate,387
Aminophylline,387
Theophylline,387
Aminothiazole,388
Amiodarone hydrochloride,389
Amisulpride,390
Amitraz,391
Amitriptyline hydrochloride,392
Amlexanox,393
Amlodipine Besylate,394
Amlodipine,394
Amodiaquine hydrochloride,395
Amodiaquin dihydrochloride dihydrate,395
Amonafide,396
CGX-571,396
Amorolfine hydrochloride,397
Amoxapine,398
Amoxicillin trihydrate,399
Amoxicillin,399
Ampalex,400
Amphotericin B,401
Ampicillin,402
Ampicillin Trihydrate ,402
Amprolium Hydrochloride,403
Amprolium,403
Amrinone,404
Amsacrine,405
Amstat,406
Anacardic Acid,407
Anacetrapib (MK-0859),408
Anafranil,409
Clomipramine hydrochloride,409
Anagrelide,410
Dipyrone,411
Analgin,411
Andarine,412
Andrographolide,413
Anestan,414
Anethole trithione,415
Aniracetam,416
Anisomycin,417
Anlotinib,418
Anovigam,419
Antazoline hydrochloride,420
Antepan,421
Anthralin,422
Antipyrine,423
Antrapurol,424
YN-968D1,425
Apatinib,425
Apigenin,426
Apilimod,427
Apixaban,428
Apramycin sulfate,429
Apremilast (CC-10004),430
Aprepitant ,431
Aptal,432
Aquacrine,433
Arabinoside,434
Arbidol hydrochloride,435
Arbutin,436
Arctigenin,437
Arecoline HBr,438
Argatroban,439
Ariad Alk/EGFR inhibitor related to AP-26113,440
Aripiprazole,441
Aristolochic Acid,442
Armodafinil,443
Arsenic oxide (3),444
Artamine,445
Arteether,446
Artemether,447
Artemisinin,448
Artesunate,449
Articaine hydrochloride,450
Asciminib,451
Ascomycin (FK520),452
Asenapine Maleate,453
Asiatic Acid,454
Asiatic acid,454
Asiaticoside,455
Asorbic Acid,456
Aspartame,457
Astemizole,458
Astex FGF inhibitor,459
Astragaloside A,460
Ataluren (PTC124),461
Ataractan,462
Atazanavir sulfate,463
Atenolol,464
Atomoxetine hydrochloride,465
Atopaxar Hydrobromide,466
Atopaxar,466
Atorvastatin Calcium ,467
Atorvastatin,467
Atovaquone,468
Atropine sulfate monohydrate,469
Atropine,469
Atropine sulfate,470
Auranofin,471
Aurora A Inhibitor I,472
Aurora kinase inhibitor III,473
JNJ-7706621,474
Aurora kinase/cdk inhibitor,474
Avanafil,475
Avapritinib,476
Avasimibe,477
Avobenzone,478
Azacytidine-5,479
Azasetron hydrochloride,480
Azatadine Maleate,481
Azathioprine,482
Azelaic acid,483
Azelastine HCl,484
Azelastine,484
Azelnidipine,485
Azilsartan,486
Azithromycin A,487
Azithromycin,487
Azithromycin dihydrate,487
Azlocillin sodium,488
Azobenzene,489
Aztreonam,490
B02,491
RAD51 INHIBITOR B02,491
BAF312 (Siponimod),492
Bafilomycin A1,493
BAFILOMYCIN A1,493
bafilomycin A1,493
BAL-101553,494
BAL-27862,495
BRD-K07442505,496
BAM7,496
Bardoxolone methyl,497
bardoxolone methyl,497
BARDOXOLONE METHYL,497
BAX CHANNEL BLOCKER,498
Bax channel blocker,498
BAY 11-7082,499
BAY 11-7085,500
Bay 11-7085,500
BAY 1436032,501
BAY-1436032,501
BAY-61-3606,502
BAY 61-3606,502
BAY61-3606,502
BAY 87-2243,503
BAY-1942,504
Copanlisib,505
BAY-80-6946 ,505
BAY-86-9766,506
"Refametinib (RDEA119, Bay 86-9766)",506
RDEA119,506
Refametinib,506
REFAMETINIB,506
BAY85-3934;Molidustat,507
BCI,508
BCL-LZH-4,509
BDP-00009066,510
BEC,511
BELINOSTAT,512
Belinostat (PXD101),512
belinostat,512
Belinostat,512
PXD101,512
BENDAMUSTINE HYDROCHLORIDE,513
Bendamustine ,513
NSC-138783,513
BENDAMUSTINE HCL,513
Bendamustine,513
Bendamustine hydrochloride,513
bendamustine,513
BENORILATE,514
BETULINIC ACID,515
betulinic acid,515
Bexarotene ,516
Bexarotene,516
BEXAROTENE,516
bexarotene,516
BEZ235,517
bez-235,517
nvp-bez235,517
BEZ-235,517
BEZ 235,517
NVP-BEZ235,517
"BEZ235 (NVP-BEZ235, Dactolisib)",517
Dactolisib,517
BGB-283,518
Bemcentinib,519
BGB324,519
R-428,519
R428,519
BGJ-398,520
Infigratinib,520
NVP-BGJ398,520
BGJ398 (NVP-BGJ398),520
BGJ398,520
BGT226,521
BGT-226,521
NVP-BGT226,521
BGT226 (NVP-BGT226),521
BI2536,522
BI-2536,522
BI 2536,522
Volasertib (BI-6727),523
BI6727,523
Volasertib (BI 6727),523
BI-6727,523
Volasertib,523
